cc,aggcode,aggname,typeofsensitivearea,sizecat,generatedload_10th,generatedload_9th,generatedload_delta,connectedload_10th,connectedload_9th,iasload_10th,iasload_9th,dischargewithouttreatment_10th,dischargewithouttreatment_9th,gp_10th,art3_10th,art4_10th,art5_10th,art6_10th,dtt3_10th,dtt4t_10th,dtt4p_10th,dtt5t_10th,dtt5p_10th,gp_9th,art3_9th,art4_9th,art5_9th,art6_9th,dtt3_9th,dtt4t_9th,dtt4p_9th,dtt5t_9th,dtt5p_9th,flagginv,flaggmeasures,nb_uwwtp,nb_uwwtp_conn,nb_dcp,near_natura2000_uww_impacted,near_natura2000_uww_impacted_intensity,wfd_ecologicalstatus,wfd_chemicalstatus,wfd_uwwtd_status_point_p11,wfd_uwwtd_status_point_p12,wfd_uwwtd_status_diffuse_p26,spztype_catchmentOfSensitiveArea,spztype_coastalSensitiveArea,spztype_lakeSensitiveArea,spztype_otherProtectedArea,spztype_riverSensitiveArea,spztype_transitionalSensitiveArea,spztype_freshwaterFishDesignatedWater,spztype_shellfishDesignatedWater,spztype_drinkingWaterProtectionArea,spztype_nitrateVulnerableZone,score,status,x,y
sk,SKA6010152,Banska Bystrica,SA,2,78500,81100.0,-2600.0,77644,79778.0,816,1241.0,39,81.0,NC,C,NC,NC,NR,39,871,871,871,871,C,C,C,C,NR,81.0,0.0,0.0,0.0,0.0,,,1,1,1,0,,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,,1,19.14,48.74
sk,SKA6010518,Slovenska Lupca,SA,1,3240,3235.0,5.0,2748,2730.0,454,466.0,39,39.0,NC,QC,NC,NR,NR,39,2222,2222,0,0,NC,QC,NC,NR,NR,39.0,2730.0,2730.0,0.0,0.0,,,1,1,1,0,,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,,1,19.27,48.76
el,EL22400101,LEFKADA,SA,2,11500,,,11500,,0,,0,,NC,C,NC,NC,NR,0,0,11500,0,11500,,,,,,,,,,,,,1,1,1,1,3.0,,,0,0,0,1,1,0,1,0,0,0,0,0,0,,1,20.70445,38.83187
fr,FR070000197105,BASSE-TERRE-1,NA,2,13230,17400.0,-4170.0,13230,17400.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,13230,0,0,NC,C,NC,NR,NR,0.0,800.0,800.0,0.0,0.0,,,1,1,1,0,,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,-61.72463789,16.00295195
fr,FR070000197118,PETIT-BOURG,SA,1,3600,5810.0,-2210.0,3600,5810.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,3600,0,0,C,C,C,NR,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,0,,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,,1,-61.65342949,16.1743889
es,ES5380450007010,PUERTO NAOS,CSA;NA,1,2692,2692.0,0.0,1804,1804.0,888,888.0,0,0.0,NC,QC,NC,NR,NR,0,0,1804,0,0,NR,QC,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.6,** Red de Saneamiento Urbano de Puerto Naos -,1,1,1,0,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,-17.90995,28.58698
fr,FR030000127580,SAINT-OUEN-DE-THOUBERVILLE,SA;A54,1,2470,1970.0,500.0,2470,,0,,0,,NC,C,NC,NR,NR,0,0,2470,0,0,,,,,,,,,,,,,1,1,1,0,,4,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,0.89145111,49.35107472
fr,FR030000176610,SAINTE-MARIE-DES-CHAMPS,SA;A54,1,3581,4900.0,-1319.0,3581,4900.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,3581,0,0,NC,C,NC,NR,NR,0.0,0.0,4900.0,0.0,0.0,,,1,1,1,0,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,0.78134726,49.62668698
fr,FR040000185189,NOTRE-DAME-DE-RIEZ-chemin de l'Etang,SA;A54,1,8567,2533.0,6034.0,8567,2533.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,8567,0,0,NC,C,NC,NR,NR,0.0,0.0,2533.0,0.0,0.0,,,1,1,1,0,,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,-1.89506217,46.75684114
fr,FR070000197101,ABYMES,SA;NA,2,56820,62050.0,-5230.0,56820,62050.0,0,0.0,0,0.0,NC,C,NC,NC,NR,0,0,56820,0,56269,C,C,C,C,NR,0.0,0.0,0.0,0.0,0.0,,,3,3,3,0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,-61.49785801,16.27549454
fr,FR070000197122,PORT-LOUIS,SA,1,2814,4000.0,-1186.0,2814,4000.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,2814,0,0,C,C,C,NR,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,0,,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,-61.49218057,16.42891497
fr,FR070000297127,SAINT-MARTIN-Quartier d'Orléans,NA,1,9300,9480.0,-180.0,9300,9480.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,9300,0,0,NC,C,NC,NR,NR,0.0,0.0,9480.0,0.0,0.0,,,1,1,1,0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,-63.05814746,18.08548643
fr,FR100000197416,SAINT-PIERRE-REUNION,SA,3,221052,175100.0,45952.0,221052,175100.0,0,0.0,0,0.0,NC,C,NC,NC,NR,0,0,221052,0,221052,C,C,C,C,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,0,,2,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,55.4373,-21.3272
el,EL12202401,LAGADAS,NA,1,7462,,,4477,,2985,,0,,NC,QC,NC,NR,NR,0,0,4477,0,0,,,,,,,,,,,2.37,"The construction project  for the necessary infrastructure completion is  in progressfor for the 
guarantee of  the satisfactory operation",1,1,1,0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,,1,23.0666,40.7524
pt,PTAGL129,Beja/Sado,CSA,2,37100,37100.0,0.0,37100,37100.0,0,0.0,0,0.0,NC,C,C,NC,NR,0,0,0,37100,37100,NC,C,NC,NC,NR,0.0,0.0,37100.0,37100.0,37100.0,,,1,1,1,0,,5,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,,1,-7.882587,38.010528
pt,PTAGL236,Tondela,CSA,2,11000,11000.0,0.0,11000,11000.0,0,0.0,0,0.0,NC,C,C,NC,NR,0,0,0,6000,10950,NC,C,NC,NC,NR,0.0,0.0,11000.0,11000.0,11000.0,,,2,2,2,0,,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,,1,-8.081467,40.518393
it,IT150000000061,BASELICE,NA,1,2627,2627.0,0.0,2312,2312.0,53,53.0,263,263.0,NC,NC,NC,NR,NR,263,0,0,0,0,NC,NC,NC,NR,NR,263.0,0.0,0.0,0.0,0.0,,,1,1,1,0,,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,14.9737,41.3947
it,IT150000000091,SAN_MARCO_DEI_CAVOTI,NA,1,2842,2842.0,0.0,1989,1989.0,114,114.0,739,739.0,NC,NC,NC,NR,NR,739,0,0,0,0,NC,NC,NC,NR,NR,739.0,0.0,0.0,0.0,0.0,1.87,Lavori di adeguamento e petenziamento della rete fognaria esistente  e degli impianti di depurazione  del territorio comunale di San Marco dei Cavoti,1,1,1,0,,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,14.8806,41.311
it,IT16Q90000000889,VOLTURINO,NA,1,3970,3970.0,0.0,3891,1906.0,79,2064.0,0,0.0,NC,C,NC,NR,NR,0,0,3891,0,0,NC,QC,NC,NR,NR,0.0,0.0,1906.0,0.0,0.0,,,1,1,1,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,15.124251,41.477058
pt,PTAGL235,Campo de Besteiros,CSA,1,3000,3000.0,0.0,3000,3000.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,3000,0,0,NC,C,NC,NR,NR,0.0,0.0,3000.0,0.0,0.0,,,1,1,1,0,,2,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,,1,-8.136256,40.558693
pt,PTAGL342,Mondim de Basto,CSA,1,3400,3400.0,0.0,3400,3400.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,3400,0,0,NC,C,NC,NR,NR,0.0,0.0,3400.0,0.0,0.0,,,1,1,1,0,,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,,1,-7.957346,41.411635
pt,PTAGL365,Portel,CSA,1,3000,2800.0,200.0,3000,2800.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,3000,0,0,NC,C,NC,NR,NR,0.0,0.0,2800.0,0.0,0.0,,,1,1,1,0,,4,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,,1,-7.70614,38.310176
pt,PTAGL400,Torrao,CSA,1,3300,2200.0,1100.0,3300,2200.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,3300,0,0,NC,C,NC,NR,NR,0.0,0.0,2200.0,0.0,0.0,,,1,1,1,1,2.0,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,,1,-8.224763,38.294656
pt,PTAGL457,Avis,CSA,1,3200,3200.0,0.0,3200,3200.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,3200,0,0,C,C,C,NR,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,0,,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,,1,-7.890495,39.053052
cz,CZAG535087,Neratovice,SA,2,15065,14520.0,545.0,12956,12487.0,2109,2033.0,0,0.0,NC,QC,C,NC,NR,0,0,0,0,12956,NC,QC,C,NC,NR,0.0,0.0,0.0,12487.0,0.0,,,1,1,1,1,3.0,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.5205,50.2554
cz,CZAG539732,Stechovice,SA,1,2300,1600.0,700.0,1886,,414,,0,,NC,QC,NC,NR,NR,0,0,529,0,0,,,,,,,,,,,,,3,3,3,0,,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,,1,14.4065,49.8518
cz,CZAG530883,Vlasim,SA,2,11429,14790.0,-3361.0,10172,13163.0,1257,1627.0,0,0.0,NC,QC,C,NC,NR,0,0,0,1257,1257,NC,QC,C,NC,NR,0.0,0.0,0.0,1627.0,1627.0,,,2,2,2,1,3.0,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.8972,49.7035
cz,CZAG532053,Kladno,SA,2,67079,65010.0,2069.0,67079,65010.0,0,0.0,0,0.0,NC,C,C,NC,NR,0,0,0,0,59700,NC,C,C,NC,NR,0.0,0.0,0.0,0.0,57859.0,,,2,2,2,0,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.1034,50.1473
cz,CZAG554782-1,Praha (zbyvajici mestske casti),SA,4,1533060,1143070.0,389990.0,1517729,1131639.0,15331,11431.0,0,0.0,NC,QC,C,NC,NR,0,0,0,0,1517729,NC,QC,C,NC,NR,0.0,0.0,0.0,0.0,1131639.0,,,1,1,1,1,3.0,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.4691,50.0827
cz,CZAG554782-16,Praha - Ujezd nad Lesy,SA,2,10328,10790.0,-462.0,9812,10251.0,516,540.0,0,0.0,NC,QC,C,NC,NR,0,0,0,0,9812,C,QC,C,C,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,0,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.6549,50.0768
cz,CZAG554782-9,Praha - Cakovice (Miskovice),SA,2,18336,17920.0,416.0,17969,17562.0,367,358.0,0,0.0,NC,C,C,NC,NR,0,0,0,0,17969,C,C,C,C,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,1,3.0,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.5415,50.1565
cz,CZAG554804,Usti nad Labem,SA,2,97252,91410.0,5842.0,90444,85011.0,6808,6399.0,0,0.0,NC,QC,C,NC,NR,0,0,0,1945,1945,NC,QC,C,NC,NR,0.0,0.0,0.0,2742.0,2742.0,,,3,3,3,0,,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.0462,50.6666
cz,CZAG559491,Tlucna,SA,2,12416,1720.0,10696.0,10554,,1862,,0,,NC,QC,C,NC,NR,0,0,0,0,10554,,,,,,,,,,,,,1,1,1,0,,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,13.2362,49.725
cz,CZAG561681,Kamenicky Senov,SA,1,3939,4030.0,-91.0,2521,2579.0,1418,1451.0,0,0.0,NC,QC,NC,NR,NR,0,945,945,0,0,NC,QC,NC,NR,NR,0.0,967.0,967.0,0.0,0.0,,,1,1,1,1,3.0,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.4776,50.7706
cz,CZAG562581,Jirikov,SA,1,2696,3880.0,-1184.0,1725,2367.0,971,1513.0,0,0.0,NC,QC,NC,NR,NR,0,162,162,0,0,NC,QC,NC,NR,NR,0.0,543.0,543.0,0.0,0.0,,,2,2,2,0,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.5572,50.9911
cz,CZAG562611,Krasna Lipa,SA,1,3478,2850.0,628.0,2504,2052.0,974,798.0,0,0.0,NC,QC,NC,NR,NR,0,35,35,0,0,NC,QC,NC,NR,NR,0.0,428.0,428.0,0.0,0.0,,,1,1,1,1,2.0,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.4953,50.9062
cz,CZAG562335,Decin,SA,2,49520,49160.0,360.0,43578,43261.0,5942,5899.0,0,0.0,NC,QC,NC,NC,NR,0,495,495,495,495,NC,QC,NC,NC,NR,0.0,983.0,983.0,983.0,983.0,,,1,1,1,1,3.0,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.2015,50.7668
cz,CZAG562351,Benesov nad Ploucnici,SA,1,4020,3710.0,310.0,3377,3116.0,643,594.0,0,0.0,NC,QC,NC,NR,NR,0,121,121,0,0,NC,QC,NC,NR,NR,0.0,111.0,111.0,0.0,0.0,,,1,1,1,1,3.0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.3111,50.7412
cz,CZAG562858,Sluknov,SA,1,5381,5380.0,1.0,3605,3605.0,1776,1775.0,0,0.0,NC,QC,NC,NR,NR,0,108,108,0,0,NC,QC,NC,NR,NR,0.0,108.0,108.0,0.0,0.0,,,1,1,1,0,,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,,1,14.4667,51.0118
cz,CZAG563790,Rychnov u Jablonce nad Nisou,SA,1,2425,2710.0,-285.0,2013,2249.0,412,461.0,0,0.0,NC,QC,NC,NR,NR,0,0,2013,0,0,C,QC,C,NR,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,1,3.0,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,15.151,50.6846
cz,CZAG579203,Dvur Kralove nad Labem,SA,2,12043,16070.0,-4027.0,10959,14624.0,1084,1446.0,0,0.0,NC,QC,C,NC,NR,0,0,0,0,10959,C,QC,C,C,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,1,3.0,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,,1,15.8083,50.4264
cz,CZAG597678,Moravsky Beroun,SA,1,4471,3120.0,1351.0,4158,2902.0,313,218.0,0,0.0,NC,QC,NC,NR,NR,0,0,4158,0,0,C,QC,C,NR,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,0,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,17.4442,49.8026
cz,CZAG599191,Novy Jicin,SA,2,27707,33770.0,-6063.0,21889,26678.0,5818,7092.0,0,0.0,NC,QC,C,NC,NR,0,0,0,1995,1995,NC,QC,C,NC,NR,0.0,0.0,0.0,2161.0,2161.0,,,4,4,4,1,3.0,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,,1,18.0108,49.5948
cz,CZAG580121,Dolni Dobrouc,SA,1,2600,2550.0,50.0,2600,1658.0,0,893.0,0,0.0,NC,C,NC,NR,NR,0,78,78,0,0,NC,QC,NC,NR,NR,0.0,306.0,306.0,0.0,0.0,,,1,1,1,0,,4,3,1,0,1,1,0,0,1,0,0,0,0,0,0,,1,16.5112,49.9771
cz,CZAG590266,Trebic,SA,2,48493,37740.0,10753.0,48008,37363.0,485,377.0,0,0.0,NC,C,C,NC,NR,0,0,0,0,48008,C,C,C,C,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,0,,4,3,1,0,1,1,0,0,1,0,0,0,0,0,0,,1,15.8754,49.229
fr,FR060000106103,ROQUEBILLIERE,NA,1,3000,2236.0,764.0,3000,2236.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,3000,0,0,NC,C,NC,NR,NR,0.0,0.0,2236.0,0.0,0.0,,,1,1,1,0,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,7.28649098,44.0332748
fr,FR060000106127,SAINT-MARTIN-VESUBIE-Village/TORON,NA,1,2572,640.0,1932.0,2572,,0,,0,,NC,C,NC,NR,NR,0,0,2572,0,0,,,,,,,,,,,,,1,1,1,0,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,7.29582809,44.0880009
it,IT03160121000013,AG01706301_APRICA,CSA;A54,2,31974,31974.0,0.0,31034,31335.0,940,639.0,0,0.0,NC,QC,NC,NC,NR,0,0,14001,0,0,NC,C,C,C,NR,0.0,0.0,0.0,0.0,0.0,,,2,2,2,1,3.0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,,1,10.158537,46.154242
fr,FR060000273296,TIGNES-LES BREVIERES,NA,1,4100,2953.0,1147.0,4100,2953.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,4100,0,0,NC,C,NC,NR,NR,0.0,0.0,2953.0,0.0,0.0,,,1,1,1,0,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,6.95553703,45.48183462
it,IT03160121000049,AG01802301_BRESSANA_BOTTARONE,CSA;A54,1,3635,3635.0,0.0,3635,3635.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,109,109,0,0,NC,C,NC,NR,NR,0.0,109.0,3744.0,0.0,0.0,,,3,3,3,1,3.0,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,,1,9.133185,45.076219
it,IT03160121000020,AG01900501_BAGNOLO_CREMASCO,CSA;A54,2,35131,35131.0,0.0,35131,34780.0,0,351.0,0,0.0,NC,C,NC,NC,NR,0,576,576,541,541,NC,C,NC,NC,NR,0.0,1061.0,1061.0,1061.0,1061.0,,,1,1,1,0,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,9.574992,45.382374
it,IT03160121000031,AG01801402_BEREGUARDO,SA,1,2532,2533.0,-1.0,2532,2533.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,285,285,0,0,NC,C,NC,NR,NR,0.0,285.0,285.0,0.0,0.0,,,1,1,1,1,3.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,9.032467,45.254246
it,IT03160121000032,AG01602401_BERGAMO,CSA;A54,3,339249,339202.0,47.0,339147,339202.0,34,0.0,68,0.0,NC,C,NC,NC,NR,68,780,780,0,0,NC,C,C,C,NR,0.0,0.0,0.0,0.0,0.0,,,3,3,3,1,3.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,9.704957,45.727095
it,IT03160121000040,AG01702001_BORGO_S_GIACOMO,SA;CSA;A54,1,6763,6763.0,0.0,6333,6357.0,430,406.0,0,0.0,NC,QC,NC,NR,NR,0,1108,1108,0,0,NC,QC,NC,NR,NR,0.0,1108.0,1800.0,0.0,0.0,,,2,2,2,1,3.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,9.978214,45.355058
it,IT03160121000043,AG01702201_BORNO,CSA;A54,1,3405,4012.0,-607.0,3346,2808.0,59,1204.0,0,0.0,NC,C,NC,NR,NR,0,76,3004,0,0,NC,QC,NC,NR,NR,0.0,536.0,536.0,0.0,0.0,,,2,2,2,0,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,10.202745,45.947323
it,IT03160121000075,AG01901601_CASALBUTTANO,CSA;A54,1,8450,8450.0,0.0,8450,8281.0,0,169.0,0,0.0,NC,C,NC,NR,NR,0,366,366,0,0,NC,C,NC,NR,NR,0.0,402.0,402.0,0.0,0.0,,,1,1,1,0,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,9.963828,45.250969
it,IT03160121000078,AG01902105_CASALMAGGIORE,CSA;A54,2,21050,20917.0,133.0,20484,20917.0,566,0.0,0,0.0,NC,QC,NC,NC,NR,0,1953,1953,0,0,NC,C,NC,NC,NR,0.0,2146.0,2146.0,0.0,0.0,,,1,1,1,1,2.0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,10.442213,44.990285
it,IT03160121000085,AG01505901_CASSANO_D_ADDA,CSA;A54,3,105208,105208.0,0.0,105208,105208.0,0,0.0,0,0.0,NC,C,NC,NC,NR,0,1389,1389,105,105,NC,C,C,C,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,0,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,9.490248,45.580568
it,IT03160121000099,AG09801401_CASTIGLIONE_D_ADDA,CSA;A54,1,5113,5113.0,0.0,5113,5113.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,73,73,0,0,NC,C,NC,NR,NR,0.0,73.0,73.0,0.0,0.0,,,1,1,1,1,3.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,9.693008,45.216558
it,IT03160121000107,AG01704701_CEDEGOLO,SA,1,2924,2924.0,0.0,2880,2895.0,44,29.0,0,0.0,NC,C,NC,NR,NR,0,2880,2880,0,0,NC,C,NC,NR,NR,0.0,2880.0,2880.0,0.0,0.0,,,1,1,1,0,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,10.350348,46.07266
it,IT03160121000131,AG01903501_CREMA,CSA;A54,2,96355,96355.0,0.0,96288,96355.0,67,0.0,0,0.0,NC,C,NC,NC,NR,0,2438,2438,116,116,NC,C,NC,NC,NR,0.0,2852.0,2852.0,385.0,385.0,,,1,1,1,0,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,9.69488,45.366558
it,IT03160121000134,AG09802501_CRESPIATICA,CSA;A54,1,2463,2463.0,0.0,2082,2094.0,0,0.0,381,369.0,NC,NC,NC,NR,NR,381,0,0,0,0,NC,NC,NC,NR,NR,369.0,0.0,0.0,0.0,0.0,0.59,realizzazione fognature in varie porzioni del territorio,1,1,1,0,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,9.576821,45.351112
it,IT03160121000139,AG01706601_DELLO,CSA;A54,1,3615,3615.0,0.0,3297,3326.0,318,289.0,0,0.0,NC,QC,NC,NR,NR,0,0,3297,0,0,C,QC,C,NR,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,1,3.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,10.07603,45.419129
it,IT03160121000142,AG02002201_DOSOLO,CSA;A54,1,3068,3068.0,0.0,2997,3007.0,0,61.0,71,0.0,NC,NC,NC,NR,NR,71,0,0,0,0,C,C,C,NR,NR,0.0,0.0,0.0,0.0,0.0,1.0,nessun intervento,1,1,1,1,2.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,10.631708,44.955812
it,IT03160121000145,AG01706801_EDOLO,SA;CSA;A54,1,7601,7620.0,-19.0,7357,7391.0,244,229.0,0,0.0,NC,QC,NC,NR,NR,0,7357,7357,0,0,NC,QC,NC,NR,NR,0.0,7381.0,7381.0,0.0,0.0,,,1,1,1,1,3.0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,10.330318,46.177536
it,IT03160121000161,AG02002501_GAZZUOLO,SA,1,2376,2376.0,0.0,2376,2376.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,0,2376,0,0,C,C,C,NR,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,1,2.0,,,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,10.567339,45.072158
it,IT03160121000176,AG01807601_GROPELLO_CAIROLI,CSA;A54,1,5345,5345.0,0.0,5345,5345.0,0,0.0,0,0.0,NC,C,NC,NR,NR,0,28,28,0,0,C,C,C,NR,NR,0.0,0.0,0.0,0.0,0.0,,,1,1,1,1,3.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,8.995023,45.176877
it,IT03160121000187,AG01511501_LACCHIARELLA,SA;CSA;A54,2,21790,21790.0,0.0,21790,21572.0,0,0.0,0,218.0,NC,C,NC,NC,NR,0,105,105,0,0,C,C,C,C,NR,218.0,0.0,0.0,0.0,0.0,,,1,1,1,1,3.0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,9.131454,45.340734
it,IT03160121000204,AG09704401_LOMAGNA,CSA;A54,2,33893,33893.0,0.0,33812,33893.0,0,0.0,81,0.0,NC,C,C,C,NR,81,0,0,0,0,NC,C,NC,NC,NR,0.0,0.0,33893.0,0.0,0.0,,,1,1,1,1,3.0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,9.347995,45.697951
it,IT03160121000217,AG02003103_MARCARIA,CSA;A54,1,3017,3017.0,0.0,2730,2745.0,0,0.0,287,272.0,NC,NC,NC,NR,NR,287,0,0,0,0,NC,NC,NC,NR,NR,272.0,0.0,0.0,0.0,0.0,0.0,"in corso revisione limiti agglomerato, con stalcio aree senza continuità dell'edificato",1,1,1,1,2.0,,,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,10.619521,45.07798
it,IT03160121000230,AG01514601_MILANO,CSA;A54,4,2228572,2228573.0,-1.0,2228572,2228573.0,0,0.0,0,0.0,NC,C,C,NC,NR,0,0,0,0,182520,NC,C,C,NC,NR,0.0,0.0,0.0,0.0,182520.0,,,3,3,3,0,,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,,1,9.173359,45.475023
it,IT03160121000226,AG01406501_MEDIAVALLE_TEGLIO,SA,2,22091,22091.0,0.0,22091,22091.0,0,0.0,0,0.0,NC,C,NC,NC,NR,0,890,890,890,890,NC,C,NC,NC,NR,0.0,890.0,890.0,890.0,890.0,,,1,1,1,1,3.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,10.109833,46.18976
it,IT03160121000237,AG01514901_MONZA,SA,3,690789,690789.0,0.0,690029,690789.0,0,0.0,760,0.0,NC,C,C,NC,NR,760,0,0,0,690029,NC,C,C,NC,NR,0.0,0.0,0.0,690789.0,690789.0,,,1,1,1,1,3.0,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,,1,9.260396,45.636252
it,IT03160121000251,AG09705601_NIBIONNO,SA;CSA;A54,2,42869,42869.0,0.0,42230,42440.0,21,0.0,617,429.0,NC,C,NC,NC,NR,617,124,124,0,0,NC,C,C,NC,NR,429.0,0.0,0.0,42106.0,0.0,,,1,1,1,1,3.0,4,3,1,1,0,0,0,1,1,0,0,0,0,0,0,,1,9.264138,45.746975
it,IT03160121000245,AG02003701_MOTTEGGIANA,CSA;A54,1,2325,2325.0,0.0,1923,1930.0,0,0.0,402,395.0,NC,NC,NC,NR,NR,402,9,0,0,0,NC,NC,NC,NR,NR,395.0,0.0,0.0,0.0,0.0,0.0,"in corso revisione limiti agglomerato, con stalcio aree senza continuità dell'edificato",3,3,3,1,2.0,,,0,0,0,1,0,1,1,0,0,0,0,0,0,,1,10.768039,45.030054
